Release Height (m),Radionuclide,Distance (m),Stability Category,Dose
170,Sr-85,1600,3,5.866648432459441e-10
170,Sr-85,1600,4,4.3467280776320655e-10
170,Sr-85,1600,5,4.532638270140645e-10
170,Sr-85,1600,6,4.744500429707573e-10
170,Ru-103,1600,1,9.959775407597218e-11
170,Ru-103,1600,2,5.30633670926112e-10
170,Ru-103,1600,3,5.756297641127292e-10
170,Ru-103,1600,4,4.2521632131530744e-10
170,Ru-103,1600,5,4.4322034753910123e-10
170,Ru-103,1600,6,4.638998040878561e-10
170,Ru-106,1600,1,3.8866455147201016e-11
170,Ru-106,1600,2,2.0506574463723763e-10
170,Ru-106,1600,3,2.2356993210361616e-10
170,Ru-106,1600,4,1.6872728013363847e-10
170,Ru-106,1600,5,1.7628339978816986e-10
170,Ru-106,1600,6,1.845267276908584e-10
170,Na-22,1600,1,4.3164436110584525e-10
170,Na-22,1600,2,2.216451599193136e-09
170,Na-22,1600,3,2.43689802120146e-09
170,Na-22,1600,4,1.9112638432885604e-09
170,Na-22,1600,5,2.002136928011599e-09
170,Na-22,1600,6,2.0939455206270783e-09
170,Eu-152,1600,1,2.0750637546607814e-10
170,Eu-152,1600,2,1.061609972867484e-09
170,Eu-152,1600,3,1.1662433421167942e-09
170,Eu-152,1600,4,9.13410150528802e-10
170,Eu-152,1600,5,9.5586688931698e-10
170,Eu-152,1600,6,9.989559139335015e-10
170,Eu-154,1600,1,2.2825978564779504e-10
170,Eu-154,1600,2,1.1664161119815695e-09
170,Eu-154,1600,3,1.2833213834661494e-09
170,Eu-154,1600,4,1.0107551531399075e-09
170,Eu-154,1600,5,1.0586294632930891e-09
170,Eu-154,1600,6,1.1065714293279902e-09
170,Eu-155,1600,1,1.0160392788017492e-11
170,Eu-155,1600,2,5.711071312473102e-11
170,Eu-155,1600,3,5.6813952519282717e-11
170,Eu-155,1600,4,2.764930536832157e-11
170,Eu-155,1600,5,2.6405904848747295e-11
170,Eu-155,1600,6,2.680216466753089e-11
170,Cs-137,2000,1,5.854281103670129e-11
170,Cs-137,2000,2,4.562506820588315e-10
170,Cs-137,2000,3,6.09057377166172e-10
170,Cs-137,2000,4,4.700787012097766e-10
170,Cs-137,2000,5,4.924858294236139e-10
170,Cs-137,2000,6,5.230153836100537e-10
170,Cs-134,2000,1,1.5763246859302194e-10
170,Cs-134,2000,2,1.222629671104468e-09
170,Cs-134,2000,3,1.631990499428184e-09
170,Cs-134,2000,4,1.2690190960701168e-09
170,Cs-134,2000,5,1.330843561927647e-09
170,Cs-134,2000,6,1.413149747466433e-09
170,Ar-41,2000,1,1.3101660353273225e-10
170,Ar-41,2000,2,9.7184296968812e-10
170,Ar-41,2000,3,1.2957063513862591e-09
170,Ar-41,2000,4,1.0737226730725196e-09
170,Ar-41,2000,5,1.1346607760251408e-09
170,Ar-41,2000,6,1.203183035489282e-09
170,Xe-135,2000,1,2.3944603686663307e-11
170,Xe-135,2000,2,1.9451597621412136e-10
170,Xe-135,2000,3,2.5664957574712313e-10
170,Xe-135,2000,4,1.66924131219037e-10
170,Xe-135,2000,5,1.6769790347307502e-10
170,Xe-135,2000,6,1.761669409742922e-10
170,Co-60,2000,1,2.5651965767344844e-10
170,Co-60,2000,2,1.907993210013289e-09
170,Co-60,2000,3,2.544391097619155e-09
170,Co-60,2000,4,2.102715454998311e-09
170,Co-60,2000,5,2.2216114802139822e-09
170,Co-60,2000,6,2.3561285198712086e-09
170,I-131,2000,1,3.9251230287179757e-11
170,I-131,2000,2,3.1355476219303083e-10
170,I-131,2000,3,4.164656932391027e-10
170,I-131,2000,4,2.959785709176433e-10
170,I-131,2000,5,3.0459542226887074e-10
170,I-131,2000,6,3.2226979424176115e-10
170,I-132,2000,1,2.2836926527223366e-10
170,I-132,2000,2,1.7578590645107883e-09
170,I-132,2000,3,2.346110544203784e-09
170,I-132,2000,4,1.8449935099867678e-09
170,I-132,2000,5,1.9376665405480926e-09
170,I-132,2000,6,2.057087013392158e-09
170,Kr-87,2000,1,7.898258795425782e-11
170,Kr-87,2000,2,5.791890731183212e-10
170,Kr-87,2000,3,7.685720309747646e-10
170,Kr-87,2000,4,6.231918847216481e-10
170,Kr-87,2000,5,6.545067629799552e-10
170,Kr-87,2000,6,6.92472213401988e-10
170,Kr-88,2000,1,1.8868886612769136e-10
170,Kr-88,2000,2,1.3489769658239112e-09
170,Kr-88,2000,3,1.7889738035762883e-09
170,Kr-88,2000,4,1.5059957857253902e-09
170,Kr-88,2000,5,1.589126448836716e-09
170,Kr-88,2000,6,1.6804508071730935e-09
170,Kr-85,2000,1,2.3364302989869044e-13
170,Kr-85,2000,2,1.844900013005997e-12
170,Kr-85,2000,3,2.458780167736913e-12
170,Kr-85,2000,4,1.8331721268504147e-12
170,Kr-85,2000,5,1.9079869228275487e-12
170,Kr-85,2000,6,2.0244598913020028e-12
170,Sr-85,2000,1,5.290616848401564e-11
170,Sr-85,2000,2,4.177591898993258e-10
170,Sr-85,2000,3,5.567662912156583e-10
170,Sr-85,2000,4,4.151044781590696e-10
170,Sr-85,2000,5,4.320457735454519e-10
170,Sr-85,2000,6,4.5842002402237675e-10
170,Ru-103,2000,1,5.189461080916915e-11
170,Ru-103,2000,2,4.1011756677730956e-10
170,Ru-103,2000,3,5.46468079829113e-10
170,Ru-103,2000,4,4.0616939013199406e-10
170,Ru-103,2000,5,4.224643115403017e-10
170,Ru-103,2000,6,4.4818736360633274e-10
170,Ru-106,2000,1,2.0286879576919083e-11
170,Ru-106,2000,2,1.5884397544437142e-10
170,Ru-106,2000,3,2.1183072184695812e-10
170,Ru-106,2000,4,1.6098190390659744e-10
170,Ru-106,2000,5,1.68124144009858e-10
170,Ru-106,2000,6,1.784391296570064e-10
170,Na-22,2000,1,2.2644850520057846e-10
170,Na-22,2000,2,1.727029218173859e-09
170,Na-22,2000,3,2.302252031733929e-09
170,Na-22,2000,4,1.8219568396353078e-09
170,Na-22,2000,5,1.913135603381271e-09
170,Na-22,2000,6,2.029233596344604e-09
170,Eu-152,2000,1,1.0893854295337951e-10
170,Eu-152,2000,2,8.278363669169503e-10
170,Eu-152,2000,3,1.1024790391523615e-09
170,Eu-152,2000,4,8.71465382067364e-10
170,Eu-152,2000,5,9.139665289335463e-10
170,Eu-152,2000,6,9.684990842492592e-10
170,Eu-154,2000,1,1.1985222840853088e-10
170,Eu-154,2000,2,9.098783940571047e-10
170,Eu-154,2000,3,1.2123868213824375e-09
170,Eu-154,2000,4,9.638721693095003e-10
170,Eu-154,2000,5,1.0122191758991211e-09
170,Eu-154,2000,6,1.0729867573353502e-09
170,Eu-155,2000,1,5.245883458259767e-12
170,Eu-155,2000,2,4.356239030602626e-11
170,Eu-155,2000,3,5.622924106129653e-11
170,Eu-155,2000,4,2.7863541733245352e-11
170,Eu-155,2000,5,2.546918437342266e-11
170,Eu-155,2000,6,2.5794026319650302e-11
180,Cs-137,25,1,1.4530652836366732e-10
180,Cs-137,25,2,1.4686485935109383e-10
180,Cs-137,25,3,1.4744996424294023e-10
180,Cs-137,25,4,1.4879567921029874e-10
180,Cs-137,25,5,1.498335043842712e-10
180,Cs-137,25,6,1.538817510645088e-10
180,Cs-134,25,1,3.8893012493971255e-10
180,Cs-134,25,2,3.9320285038470296e-10
180,Cs-134,25,3,3.946820964048873e-10
180,Cs-134,25,4,3.9829557944628015e-10
180,Cs-134,25,5,4.010598953333947e-10
180,Cs-134,25,6,4.1205954993695724e-10
180,Ar-41,25,1,3.053136219757863e-10
180,Ar-41,25,2,3.093341918133392e-10
180,Ar-41,25,3,3.1066881657234044e-10
180,Ar-41,25,4,3.1372955982449307e-10
180,Ar-41,25,5,3.1615957348507117e-10
180,Ar-41,25,6,3.2518159819264004e-10
180,Xe-135,25,1,5.5278138038243875e-11
180,Xe-135,25,2,5.5674398924106844e-11
180,Xe-135,25,3,5.5865407070266274e-11
180,Xe-135,25,4,5.6317837978289415e-11
180,Xe-135,25,5,5.6629234524682394e-11
180,Xe-135,25,6,5.801487947979329e-11
180,Co-60,25,1,6.00515831104081e-10
180,Co-60,25,2,6.083938905826592e-10
180,Co-60,25,3,6.108837597270375e-10
180,Co-60,25,4,6.169128120653667e-10
180,Co-60,25,5,6.21547530519045e-10
180,Co-60,25,6,6.394002203028587e-10
180,I-131,25,1,9.564496429534016e-11
180,I-131,25,2,9.648206672123452e-11
180,I-131,25,3,9.682612103361778e-11
180,I-131,25,4,9.766271500094752e-11
180,I-131,25,5,9.827069726803779e-11
180,I-131,25,6,1.0080929441675578e-10
180,I-132,25,1,5.583605701530412e-10
180,I-132,25,2,5.646903147757503e-10
180,I-132,25,3,5.66915383460705e-10
180,I-132,25,4,5.721992217669376e-10
180,I-132,25,5,5.762440338721586e-10
180,I-132,25,6,5.921311592100573e-10
180,Kr-87,25,1,1.7704515162743428e-10
180,Kr-87,25,2,1.7930183721797218e-10
180,Kr-87,25,3,1.8003350045515352e-10
180,Kr-87,25,4,1.8174644660669303e-10
180,Kr-87,25,5,1.831105325641954e-10
180,Kr-87,25,6,1.8829831807533083e-10
180,Kr-88,25,1,4.098556918197496e-10
180,Kr-88,25,2,4.156652530060801e-10
180,Kr-88,25,3,4.1743946419705847e-10
180,Kr-88,25,4,4.2161227507825936e-10
180,Kr-88,25,5,4.24931939993768e-10
180,Kr-88,25,6,4.3738978179404016e-10
180,Kr-85,25,1,5.808928460256365e-13
180,Kr-85,25,2,5.866027923799299e-13
180,Kr-85,25,3,5.888252604354373e-13
180,Kr-85,25,4,5.941243717380091e-13
180,Kr-85,25,5,5.978712851885838e-13
180,Kr-85,25,6,6.138450613398116e-13
180,Sr-85,25,1,1.3153751804856002e-10
180,Sr-85,25,2,1.3283048466577202e-10
180,Sr-85,25,3,1.3333374327256502e-10
180,Sr-85,25,4,1.3453367544985148e-10
180,Sr-85,25,5,1.3538213057870908e-10
180,Sr-85,25,6,1.3899924107150028e-10
180,Ru-103,25,1,1.2888902590523912e-10
180,Ru-103,25,2,1.3013549250675215e-10
180,Ru-103,25,3,1.3062098114796524e-10
180,Ru-103,25,4,1.3180845422592994e-10
180,Ru-103,25,5,1.3266560917159258e-10
180,Ru-103,25,6,1.3617306590353027e-10
180,Ru-106,25,1,5.021815494201804e-11
180,Ru-106,25,2,5.0735739617442377e-11
180,Ru-106,25,3,5.093057325295575e-11
180,Ru-106,25,4,5.139308425261722e-11
180,Ru-106,25,5,5.173590311825826e-11
180,Ru-106,25,6,5.312842515075254e-11
180,Na-22,25,1,5.432228484678818e-10
180,Na-22,25,2,5.495611598963334e-10
180,Na-22,25,3,5.517942391011747e-10
180,Na-22,25,4,5.57001011345366e-10
180,Na-22,25,5,5.609803435506359e-10
180,Na-22,25,6,5.765286959101807e-10
180,Eu-152,25,1,2.5719861879297376e-10
180,Eu-152,25,2,2.602530450288601e-10
180,Eu-152,25,3,2.6127027585462337e-10
180,Eu-152,25,4,2.6374495253635216e-10
180,Eu-152,25,5,2.6563046927642347e-10
180,Eu-152,25,6,2.730405253682045e-10
180,Eu-154,25,1,2.837256420054256e-10
180,Eu-154,25,2,2.871204906846863e-10
180,Eu-154,25,3,2.882760488592468e-10
180,Eu-154,25,4,2.9102643904280633e-10
180,Eu-154,25,5,2.931260347690575e-10
180,Eu-154,25,6,3.013267696083251e-10
180,Eu-155,25,1,8.829094926419798e-12
180,Eu-155,25,2,8.868226551432024e-12
180,Eu-155,25,3,8.892950661824397e-12
180,Eu-155,25,4,8.956714657757806e-12
180,Eu-155,25,5,8.996318459115964e-12
180,Eu-155,25,6,9.188652987785139e-12
180,Cs-137,50,1,2.344482587091411e-10
180,Cs-137,50,2,2.377164571283149e-10
180,Cs-137,50,3,2.372406351208513e-10
180,Cs-137,50,4,2.3804416739570425e-10
180,Cs-137,50,5,2.3968910525039204e-10
180,Cs-137,50,6,2.433203518079857e-10
180,Cs-134,50,1,6.279773102044163e-10
180,Cs-134,50,2,6.370173185119952e-10
180,Cs-134,50,3,6.358291572929629e-10
180,Cs-134,50,4,6.379320220789544e-10
180,Cs-134,50,5,6.424421581253741e-10
180,Cs-134,50,6,6.523169125660472e-10
180,Ar-41,50,1,4.96767153298209e-10
180,Ar-41,50,2,5.060341333078741e-10
180,Ar-41,50,3,5.053760441693134e-10
180,Ar-41,50,4,5.074454748934446e-10
180,Ar-41,50,5,5.115474843091856e-10
180,Ar-41,50,6,5.19927436061118e-10
180,Xe-135,50,1,8.788575627291577e-11
180,Xe-135,50,2,8.849678386742772e-11
180,Xe-135,50,3,8.822724933504793e-11
180,Xe-135,50,4,8.840029005019729e-11
180,Xe-135,50,5,8.885495135847003e-11
180,Xe-135,50,6,9.001216412359543e-11
180,Co-60,50,1,9.76552223757115e-10
180,Co-60,50,2,9.94559094211582e-10
180,Co-60,50,3,9.93254030323225e-10
180,Co-60,50,4,9.97259721524256e-10
180,Co-60,50,5,1.0052962345416023e-09
180,Co-60,50,6,1.0218380441850304e-09
180,I-131,50,1,1.5314425695345028e-10
180,I-131,50,2,1.5471363292382002e-10
180,I-131,50,3,1.5431702569374444e-10
180,I-131,50,4,1.5471158941788012e-10
180,I-131,50,5,1.5564436611838575e-10
180,I-131,50,6,1.5783920625245368e-10
180,I-132,50,1,9.027315844682788e-10
180,I-132,50,2,9.164137815965707e-10
180,I-132,50,3,9.147579708246588e-10
180,I-132,50,4,9.179553004981423e-10
180,I-132,50,5,9.245122289734359e-10
180,I-132,50,6,9.389146694250563e-10
180,Kr-87,50,1,2.8733770526527163e-10
180,Kr-87,50,2,2.9246840866531743e-10
180,Kr-87,50,3,2.920759978290587e-10
180,Kr-87,50,4,2.9323450563070577e-10
180,Kr-87,50,5,2.9553679358761406e-10
180,Kr-87,50,6,3.0032030220096827e-10
180,Kr-88,50,1,6.683160980085901e-10
180,Kr-88,50,2,6.819290850481681e-10
180,Kr-88,50,3,6.8124681409243e-10
180,Kr-88,50,4,6.842698667844805e-10
180,Kr-88,50,5,6.900495277919667e-10
180,Kr-88,50,6,7.01787050935922e-10
180,Kr-85,50,1,9.340414483286926e-13
180,Kr-85,50,2,9.453987897897734e-13
180,Kr-85,50,3,9.433083347502864e-13
180,Kr-85,50,4,9.459466049141446e-13
180,Kr-85,50,5,9.521208061944741e-13
180,Kr-85,50,6,9.662517782888813e-13
180,Sr-85,50,1,2.1150461178962904e-10
180,Sr-85,50,2,2.140763927191555e-10
180,Sr-85,50,3,2.1360303500221022e-10
180,Sr-85,50,4,2.1420044916612404e-10
180,Sr-85,50,5,2.1559854340503323e-10
180,Sr-85,50,6,2.1879837191735907e-10
180,Ru-103,50,1,2.0719007605364409e-10
180,Ru-103,50,2,2.0969124065210638e-10
180,Ru-103,50,3,2.092186682397198e-10
180,Ru-103,50,4,2.0981173835688416e-10
180,Ru-103,50,5,2.1116449196792675e-10
180,Ru-103,50,6,2.1426859192712843e-10
180,Ru-106,50,1,8.089708500472516e-11
180,Ru-106,50,2,8.196502230595159e-11
180,Ru-106,50,3,8.179467044609141e-11
180,Ru-106,50,4,8.204438678624852e-11
180,Ru-106,50,5,8.260165942281103e-11
180,Ru-106,50,6,8.384558612014306e-11
180,Na-22,50,1,8.791610278486516e-10
180,Na-22,50,2,8.930163905496595e-10
180,Na-22,50,3,8.915471199972836e-10
180,Na-22,50,4,8.94703474248817e-10
180,Na-22,50,5,9.012947920712292e-10
180,Na-22,50,6,9.154401877444551e-10
180,Eu-152,50,1,4.163875299208994e-10
180,Eu-152,50,2,4.230807358527048e-10
180,Eu-152,50,3,4.2241201066205045e-10
180,Eu-152,50,4,4.2394939503997155e-10
180,Eu-152,50,5,4.2706055219232935e-10
180,Eu-152,50,6,4.3380669064701717e-10
180,Eu-154,50,1,4.5962753245694764e-10
180,Eu-154,50,2,4.671721007929242e-10
180,Eu-154,50,3,4.664438470914121e-10
180,Eu-154,50,4,4.681528722306017e-10
180,Eu-154,50,5,4.716775953961668e-10
180,Eu-154,50,6,4.791500029282491e-10
180,Eu-155,50,1,1.3818183844073807e-11
180,Eu-155,50,2,1.3834377601787262e-11
180,Eu-155,50,3,1.3772778778632507e-11
180,Eu-155,50,4,1.3780153658932508e-11
180,Eu-155,50,5,1.382983615135742e-11
180,Eu-155,50,6,1.3974999728632744e-11
180,Cs-137,100,1,3.4297340360205357e-10
180,Cs-137,100,2,3.509054536417806e-10
180,Cs-137,100,3,3.4999490591079925e-10
180,Cs-137,100,4,3.4993544686445834e-10
180,Cs-137,100,5,3.5278898893921777e-10
180,Cs-137,100,6,3.543424504857601e-10
180,Cs-134,100,1,9.196231722838911e-10
180,Cs-134,100,2,9.416448288889596e-10
180,Cs-134,100,3,9.393221318804508e-10
180,Cs-134,100,4,9.392273594407832e-10
180,Cs-134,100,5,9.470904498786206e-10
180,Cs-134,100,6,9.513682779446158e-10
180,Ar-41,100,1,7.33751297000213e-10
180,Ar-41,100,2,7.567471424120787e-10
180,Ar-41,100,3,7.561553685979095e-10
180,Ar-41,100,4,7.569137346568346e-10
180,Ar-41,100,5,7.64155102793697e-10
180,Ar-41,100,6,7.677421894913802e-10
180,Xe-135,100,1,1.2663407540701436e-10
180,Xe-135,100,2,1.2792706997211486e-10
180,Xe-135,100,3,1.2716096611282576e-10
180,Xe-135,100,4,1.2685079886056913e-10
180,Xe-135,100,5,1.2763432548327416e-10
180,Xe-135,100,6,1.2808351200115128e-10
180,Co-60,100,1,1.4418269625048475e-09
180,Co-60,100,2,1.4866500708368331e-09
180,Co-60,100,3,1.4852699596664103e-09
180,Co-60,100,4,1.486693761385792e-09
180,Co-60,100,5,1.5008064112145903e-09
180,Co-60,100,6,1.507850371927839e-09
180,I-131,100,1,2.2228210734842795e-10
180,I-131,100,2,2.2590509851128003e-10
180,I-131,100,3,2.2492133173889646e-10
180,I-131,100,4,2.2464198704310911e-10
180,I-131,100,5,2.262356642830146e-10
180,I-131,100,6,2.2711813968713974e-10
180,I-132,100,1,1.3238340229868471e-09
180,I-132,100,2,1.357257953113699e-09
180,I-132,100,3,1.354317484106969e-09
180,I-132,100,4,1.354417141105334e-09
180,I-132,100,5,1.3660093633575211e-09
180,I-132,100,6,1.372173414403736e-09
180,Kr-87,100,1,4.2362532413959296e-10
180,Kr-87,100,2,4.3629922942633346e-10
180,Kr-87,100,3,4.3576291949558344e-10
180,Kr-87,100,4,4.360879762047384e-10
180,Kr-87,100,5,4.4020225662945715e-10
180,Kr-87,100,6,4.4223617226881256e-10
180,Kr-88,100,1,9.90433995361707e-10
180,Kr-88,100,2,1.024575764681056e-09
180,Kr-88,100,3,1.0243127127411682e-09
180,Kr-88,100,4,1.025786590896607e-09
180,Kr-88,100,5,1.0362079998539704e-09
180,Kr-88,100,6,1.0411706935918352e-09
180,Kr-85,100,1,1.3613610965758079e-12
180,Kr-85,100,2,1.3882878616641529e-12
180,Kr-85,100,3,1.3837921568372168e-12
180,Kr-85,100,4,1.3826646336473525e-12
180,Kr-85,100,5,1.3934369612400545e-12
180,Kr-85,100,6,1.399186862407156e-12
180,Sr-85,100,1,3.0826706365953445e-10
180,Sr-85,100,2,3.143644255316017e-10
180,Sr-85,100,3,3.133464318014936e-10
180,Sr-85,100,4,3.130911254584677e-10
180,Sr-85,100,5,3.155304241563669e-10
180,Sr-85,100,6,3.168324379360935e-10
180,Ru-103,100,1,3.019095729191541e-10
180,Ru-103,100,2,3.0781594735687725e-10
180,Ru-103,100,3,3.067947861123422e-10
180,Ru-103,100,4,3.0653622258294035e-10
180,Ru-103,100,5,3.0891248204652115e-10
180,Ru-103,100,6,3.1018663449406686e-10
180,Ru-106,100,1,1.1816254494194404e-10
180,Ru-106,100,2,1.2072556741508426e-10
180,Ru-106,100,3,1.203807748244336e-10
180,Ru-106,100,4,1.2032456938570858e-10
180,Ru-106,100,5,1.2129618335120903e-10
180,Ru-106,100,6,1.2181773209423995e-10
180,Na-22,100,1,1.2907998971346824e-09
180,Na-22,100,2,1.3247233653000351e-09
180,Na-22,100,3,1.3222574447181035e-09
180,Na-22,100,4,1.322542753275006e-09
180,Na-22,100,5,1.334147539650841e-09
180,Na-22,100,6,1.3400926535350532e-09
180,Eu-152,100,1,6.117887813967526e-10
180,Eu-152,100,2,6.282900016989128e-10
180,Eu-152,100,3,6.271750767074392e-10
180,Eu-152,100,4,6.273105428437297e-10
180,Eu-152,100,5,6.329183259726178e-10
180,Eu-152,100,6,6.35768560424298e-10
180,Eu-154,100,1,6.757296305749302e-10
180,Eu-154,100,2,6.943004567132954e-10
180,Eu-154,100,3,6.931109328016887e-10
180,Eu-154,100,4,6.93373000825604e-10
180,Eu-154,100,5,6.995916783073421e-10
180,Eu-154,100,6,7.027517332827354e-10
180,Eu-155,100,1,1.9668196014014573e-11
180,Eu-155,100,2,1.962440121611808e-11
180,Eu-155,100,3,1.9416007777870568e-11
180,Eu-155,100,4,1.9311072904721975e-11
180,Eu-155,100,5,1.9393292033238063e-11
180,Eu-155,100,6,1.943515841569896e-11
180,Cs-137,200,1,4.501461421621343e-10
180,Cs-137,200,2,4.556163520295348e-10
180,Cs-137,200,3,4.555037999466632e-10
180,Cs-137,200,4,4.5639017084668635e-10
180,Cs-137,200,5,4.583300185396662e-10
180,Cs-137,200,6,4.585002801954027e-10
180,Cs-134,200,1,1.2085228983217022e-09
180,Cs-134,200,2,1.225028814495655e-09
180,Cs-134,200,3,1.2252669363716662e-09
180,Cs-134,200,4,1.2280336546788335e-09
180,Cs-134,200,5,1.2333310397570963e-09
180,Cs-134,200,6,1.2337750524818712e-09
180,Ar-41,200,1,9.750548062837883e-10
180,Ar-41,200,2,1.000730113097692e-09
180,Ar-41,200,3,1.004656988445808e-09
180,Ar-41,200,4,1.0090992176152263e-09
180,Ar-41,200,5,1.014208095204749e-09
180,Ar-41,200,6,1.0145974680371888e-09
180,Xe-135,200,1,1.6433531500216278e-10
180,Xe-135,200,2,1.6166900189493408e-10
180,Xe-135,200,3,1.6010350298781259e-10
180,Xe-135,200,4,1.5953817782477186e-10
180,Xe-135,200,5,1.6000772635709945e-10
180,Xe-135,200,6,1.5999919674484592e-10
180,Co-60,200,1,1.914862820768006e-09
180,Co-60,200,2,1.9642341499178403e-09
180,Co-60,200,3,1.971486418738913e-09
180,Co-60,200,4,1.9800739901539515e-09
180,Co-60,200,5,1.9899024575997602e-09
180,Co-60,200,6,1.9908039926938344e-09
180,I-131,200,1,2.896054549343364e-10
180,I-131,200,2,2.8904771780873474e-10
180,I-131,200,3,2.876508949012682e-10
180,I-131,200,4,2.8744527366175357e-10
180,I-131,200,5,2.8849452778293114e-10
180,I-131,200,6,2.8855044562851046e-10
180,I-132,200,1,1.7429698833254912e-09
180,I-132,200,2,1.77058850672627e-09
180,I-132,200,3,1.772105063253779e-09
180,I-132,200,4,1.7767587168589343e-09
180,I-132,200,5,1.7845964474643247e-09
180,I-132,200,6,1.7853164822871474e-09
180,Kr-87,200,1,5.623841452780686e-10
180,Kr-87,200,2,5.752370488170455e-10
180,Kr-87,200,3,5.768993822993191e-10
180,Kr-87,200,4,5.791592121425364e-10
180,Kr-87,200,5,5.820047844632851e-10
180,Kr-87,200,6,5.82230189844262e-10
180,Kr-88,200,1,1.323448632753109e-09
180,Kr-88,200,2,1.3638791053876306e-09
180,Kr-88,200,3,1.370986959752863e-09
180,Kr-88,200,4,1.3783430210804083e-09
180,Kr-88,200,5,1.3855058019026043e-09
180,Kr-88,200,6,1.386037674025904e-09
180,Kr-85,200,1,1.7795830302105622e-12
180,Kr-85,200,2,1.7901804845012124e-12
180,Kr-85,200,3,1.7862786609590237e-12
180,Kr-85,200,4,1.7877289850138749e-12
180,Kr-85,200,5,1.7948150931631679e-12
180,Kr-85,200,6,1.7953626970424029e-12
180,Sr-85,200,1,4.0296946325959054e-10
180,Sr-85,200,2,4.05369307346778e-10
180,Sr-85,200,3,4.0448582483849545e-10
180,Sr-85,200,4,4.048142653782408e-10
180,Sr-85,200,5,4.064188535110121e-10
180,Sr-85,200,6,4.0654285508092305e-10
180,Ru-103,200,1,3.945542289531805e-10
180,Ru-103,200,2,3.9670020716596956e-10
180,Ru-103,200,3,3.957766089709833e-10
180,Ru-103,200,4,3.960601404169545e-10
180,Ru-103,200,5,3.976228259066231e-10
180,Ru-103,200,6,3.9774128896463377e-10
180,Ru-106,200,1,1.5484864062343603e-10
180,Ru-106,200,2,1.5631589546851243e-10
180,Ru-106,200,3,1.5614110275972429e-10
180,Ru-106,200,4,1.5636978030420464e-10
180,Ru-106,200,5,1.5701909769835546e-10
180,Ru-106,200,6,1.5707066000520136e-10
180,Na-22,200,1,1.703026959458035e-09
180,Na-22,200,2,1.732642474142379e-09
180,Na-22,200,3,1.7348439156712851e-09
180,Na-22,200,4,1.7397801602491764e-09
180,Na-22,200,5,1.7477787283073635e-09
180,Na-22,200,6,1.7483960517936207e-09
180,Eu-152,200,1,8.08022942867263e-10
180,Eu-152,200,2,8.226151497919846e-10
180,Eu-152,200,3,8.237509390260114e-10
180,Eu-152,200,4,8.261971321482404e-10
180,Eu-152,200,5,8.299732559028394e-10
180,Eu-152,200,6,8.303146901988862e-10
180,Eu-154,200,1,8.927954045182904e-10
180,Eu-154,200,2,9.098526039157239e-10
180,Eu-154,200,3,9.114026157195451e-10
180,Eu-154,200,4,9.142777127628203e-10
180,Eu-154,200,5,9.185173886906675e-10
180,Eu-154,200,6,9.188791199757107e-10
180,Eu-155,200,1,2.486120156700716e-11
180,Eu-155,200,2,2.347225299193231e-11
180,Eu-155,200,3,2.287792851651009e-11
180,Eu-155,200,4,2.258656527208897e-11
180,Eu-155,200,5,2.261279706020179e-11
180,Eu-155,200,6,2.2581466416242688e-11
180,Cs-137,300,1,5.629734323021294e-10
180,Cs-137,300,2,4.982174495507402e-10
180,Cs-137,300,3,4.91945659563368e-10
180,Cs-137,300,4,4.910916105939568e-10
180,Cs-137,300,5,4.935927328693298e-10
180,Cs-137,300,6,4.941383495416118e-10
180,Cs-134,300,1,1.5101354015455912e-09
180,Cs-134,300,2,1.341108181425467e-09
180,Cs-134,300,3,1.325378484912324e-09
180,Cs-134,300,4,1.3235986316593435e-09
